Severity,Affected sq km,Magnitude (M),Centroid X,Centroid Y,Dead
1.895562848,922094.8632,7.341774861,63.45126032,24.72338036,RED
1.090824736,247441.2665,6.536329894,17.46545134,-0.975299101,RED
1.686121923,56155.21604,6.072243847,-2.94071048,-4.734924527,RED
2,74953.41677,6.025205118,93.11748626,30.1019725,RED
1,7343.997844,4.832206089,20.53628768,34.1183183,RED
1.809390167,552877.9712,7.595024267,66.45378096,11.38812876,RED
1.815367543,299155.1674,7.244610263,109.0578828,28.65915417,RED
1,137.9930093,3.778950669,-23.06696241,17.13421388,RED
2,767.6741078,4.21497881,-2.083550965,34.98412247,RED
1.5,22554.93302,6.184525414,16.03453564,3.101186051,RED
1,54277.50559,5.035695062,144.1632749,-19.14727332,RED
1.132537076,23414.02069,5.391581568,-43.07429899,20.25857618,RED
1.468545086,550067.2112,6.909108612,60.70221565,13.63507451,RED
1.287945343,1205547.451,7.584821863,-30.96788213,3.350185486,RED
1.253590208,241464.8362,6.855026291,67.1763315,12.14553257,RED
1.29994207,165721.5191,5.959988414,90.57087285,18.42545427,RED
1,55841.13067,6.369029475,112.0042012,5.081984397,RED
1.433843923,442092.6004,7.086768785,101.7285543,28.85290025,RED
1,1256488.462,7.650678341,-44.3292916,-1.350000835,RED
1.116583075,226555.4965,6.611658307,9.638550551,27.70392161,RED
1,55378.5664,5.645330432,64.1436416,28.88731287,RED
1.902413033,2636.500642,6.043860853,12.26840425,28.80731842,RED
1.343957687,163989.0702,5.968791537,92.30866221,18.87808887,RED
1,56036.69937,6.180599807,115.8374566,34.37800488,RED
1.341338645,35192.20867,5.802401594,89.81481756,17.84436797,RED
1.068445086,27151.61696,6.061600577,16.84024927,18.0840993,RED
1.089509491,26934.14426,6.071607593,14.5870855,15.13137561,RED
1.566605259,44686.11299,6.789871044,25.22148036,-15.18774987,RED
1,14520.26007,6.422733548,67.95929133,20.58348232,RED
1,15642.48484,5.811774887,40.53491276,5.904563673,RED
1.600481215,553223.8054,7.260769945,52.86891233,9.356280301,RED
1.326794706,760638.2774,7.269282118,114.1969231,25.62235801,RED
1.010811084,627430.5969,7.202162217,85.11700672,26.04781901,RED
1.173448926,15499.22481,5.821414248,32.62340937,6.486734094,RED
2,95340.19893,6.47960772,96.44116876,11.91638272,RED
1.895545482,56983.31023,6.58510003,-64.97520588,6.429295925,RED
1.576857381,508315.5583,7.346114429,115.8604232,26.91822261,RED
1.231990849,14988.45107,6.70720366,58.86717227,6.676453302,RED
1.118709096,398232.7654,6.747483638,77.82057721,22.84215004,RED
1.019431773,4218.87508,4.207772709,44.73130695,8.67950371,RED
1.107347944,31828.91068,5.97175671,114.4164136,35.65149371,RED
1,13181.59809,6.8,79.12154395,12.91413933,RED
1.29742369,22707.64508,5.69484738,-16.90126695,8.80617049,RED
2,101564.9762,6.713359987,103.3109436,12.84639866,RED
1.967556554,18675.01389,5.506488689,13.51998049,29.14250283,RED
1.341282361,3429.024417,5.01430825,34.26697882,12.38721721,RED
1.532291876,364898.7221,7.2,112.2723607,28.98291998,RED
1.051632504,39217.22623,6.061959005,115.9172104,16.2056879,RED
1.086261938,38711.33522,6.103514326,112.3452536,16.89441194,RED
1.283987149,23578.60451,5.724771727,13.05933756,22.88790089,RED
1.351821193,32350.82196,6.362913909,86.55575318,29.09623689,RED
1.061684271,57169.09684,7.450652583,74.93880957,24.33945557,RED
2,581072.7333,7.408755862,-21.28134696,-12.94188566,RED
1.016432793,363110.4906,7.2,111.1485803,28.51034195,RED
2,462.5263357,4.084526658,-23.24999433,36.54865746,RED
1.969723633,18696.10322,5.460640723,10.61323514,28.24343701,RED
2,523832.3186,7.770629839,60.09334716,-0.573266993,RED
1.652481205,141578.539,6.648225566,6.723037351,23.7183082,RED
1.050349527,862.1057268,4.879860189,-63.57383511,18.95378604,RED
1.947234742,836083.2719,7.768340845,12.83070267,28.76205441,RED
1.346005628,26843.23177,6.276804502,8.790272808,8.713277976,RED
1.457928994,1280.628684,3.9,-26.2743942,19.78015102,RED
2,91506.41417,6.70939135,86.68892173,22.36247865,RED
2,566004.8178,7.668382184,31.63815633,0.896500175,RED
1.373570941,23581.52575,6.220712823,-78.71963517,8.797139945,RED
1.577631754,239912.0168,6.657763175,14.2684936,30.61821032,RED
1.359208747,1155.15665,3.935920875,9.523764781,12.59106749,RED
1.088223887,52255.69447,6.729382105,7.615836096,38.21870828,RED
1.179303839,15488.71406,5.646208848,31.29686946,5.486956265,RED
2,71432.45813,7.486410239,43.27940744,7.198199553,RED
1.324590445,22461.02145,5.749180891,74.03121115,-13.22186384,RED
1.181279898,25822.89299,6.072511959,44.35039269,20.73094163,RED
1.597142737,33023.01522,6.483428715,79.72385615,23.65666924,RED
1,1132.280943,4.228179483,-13.20129942,5.366322759,RED
1.790940626,136952.7389,6.183623749,112.2348949,25.61870906,RED
1.457655829,16380.46945,6.396747979,21.82386223,-19.28483926,RED
2,45601.86271,7.046629631,-27.8735109,7.258908534,RED
1.758933951,27744.46325,6.037492469,-36.8564099,3.475790887,RED
1.84090871,298299.9173,7.252272613,109.5094251,28.68168148,RED
1.778761304,300380.9331,7.233628391,108.4107211,28.62686747,RED
1.309504363,22472.75179,5.719008726,77.4411002,-14.58030821,RED
1,174.4107347,4.489246313,100.3144151,12.30749619,RED
1.176376389,5512.474822,5.264724722,29.53048411,61.87652739,RED
1.307694462,17107.65181,6.638461108,46.1351182,1.872662482,RED
2,571396.8998,7.575474414,12.70081206,-4.055592348,RED
1.696714109,251171.4835,6.639342822,18.19215639,22.41283518,RED
1.932554878,6560.202785,6.131387196,-86.87132109,19.648016,RED
1.118643766,349152.5231,7.36440687,76.83435837,28.73332758,RED
1,171.4990009,4.627124365,115.3329387,13.19474397,RED
1,188819.4964,6.279360258,103.6469289,25.06361883,RED
1.468427847,27747.41844,5.859471646,-26.82408213,10.25849157,RED
1.967340939,422758.7965,7.193468188,81.02726954,28.20534157,RED
1,332901.697,7.019523047,44.09635649,16.94983761,RED
1.407748105,647923.0105,7.281549621,32.76426848,8.08717297,RED
2,6206.385879,6.219390594,-73.06574457,19.72626568,RED
1.656409604,617258.1729,7.068718079,103.3713386,25.1014322,RED
1,223920.9693,6.597115091,8.727274509,26.11489012,RED
1,37486.66919,5.831343357,94.36587732,16.75562718,RED
1,3528.480497,4.457049345,34.86414361,3.937133534,RED
1.465774774,16506.96244,6.606845045,32.23043721,-14.9915981,RED
1.582333004,23214.47843,5.332933202,134.2821137,-12.76470744,RED
1.883641515,6376.948038,6.183641515,-80.54063809,23.65930929,RED
1.612795836,940.6348647,4.348483748,-23.466887,29.53538856,RED
1.061517842,3853.341101,4.430758921,43.3413974,3.663845394,RED
1.338222268,5852.869073,5.232355546,41.99904202,60.68741336,RED
1.076803048,398482.1366,6.730721219,75.85390546,22.62640513,RED
1.354666205,95343.92572,6.73546662,35.67569479,24.95822504,RED
1.27533169,214995.078,6.615862393,116.8647101,26.36799251,RED
2,752777.1643,7.477433795,50.43861969,27.05704962,RED
1.16635599,13736.96767,6.567101615,71.92983137,24.93754672,RED
1,3655.397202,4.585328995,36.77471099,9.305983502,RED
1.61183102,131133.2655,6.867098612,10.24154595,25.79177273,RED
1.626542055,13586.11534,6.549383178,41.28606737,18.46620077,RED
1.255336374,781.5991926,4.79786545,-51.95007646,21.92779671,RED
2,33988.55213,6.095286886,110.6812622,18.65694147,RED
1.354897683,3892.404627,4.577448842,33.30927371,8.426834853,RED
1.206586259,32040.76861,6.130538014,103.1070168,32.99053738,RED
2,1203.268594,3.932417707,-47.82367831,41.81523171,RED
1.329079912,32302.27296,6.326527859,89.14739505,29.70601705,RED
1.92989186,463.3563295,4.415870232,-15.99443696,31.76461946,RED
1.604740685,512927.0913,7.08616289,26.84433254,-9.976127517,RED
1,1772945.305,7.64546634,83.62792961,6.918362526,RED
1.156812705,4944.967819,5.190231106,40.60059225,46.76068021,RED
2,600677.9947,7.10361871,112.4732409,24.48173392,RED
1.958084783,18668.77217,5.445510218,9.788359612,27.58970611,RED
1,354218.6261,7.283836575,94.67974539,28.68356356,RED
1.831796344,310.0380468,5.462670495,-3.669536598,11.26639388,RED
1.879330216,583382.3678,7.179330216,-36.53824145,-16.05323015,RED
1.557040513,158472.7798,7.1,36.82981128,23.21104479,RED
1.231380636,46225.81853,6.085899336,21.82217465,3.02825226,RED
1.502427287,70980.76392,6.155097303,3.82686889,15.20408982,RED
2,1067.357631,3.973148636,-16.7835338,38.72216573,RED
1.958118009,138583.1992,7.074870805,12.70908676,23.89537404,RED
1.779553996,1857.080845,6.101598596,-69.38071962,10.76427523,RED
2,19145.63506,6.652036304,77.09021371,22.17174277,RED
1.467152057,24020.45759,6.186860823,88.09603697,26.02929623,RED
1.916420545,483588.7688,7.549852327,42.31076232,-14.76823495,RED
1.317707178,24962.71353,6.127082871,65.22720452,23.25948485,RED
1,16236.37495,4.755269018,-23.19524866,-14.57683995,RED
1,36671.53336,6.35807362,108.4633525,7.063914809,RED
1,55667.86588,6.070444024,29.91983346,22.66922662,RED
1.734352991,22910.15157,5.818776411,76.79746047,5.363489504,RED
2,646.7502096,4.338719036,-5.4006057,34.00620346,RED
2,83644.97956,6.243004725,102.1354027,31.54451567,RED
1.634251768,50595.97744,7.397244696,38.96132744,29.26769914,RED
2,29496.18955,6.689365821,3.107977159,23.29447777,RED
1,54985.39669,5.468207369,32.44013596,14.81972104,RED
1.167070284,242.6344507,3.750363256,1.250890165,10.95346983,RED
1.5,22950.89783,6.329851734,-15.51339594,4.009135485,RED
2,375754.6653,7.2,107.666917,29.20244294,RED
1.431301706,23084.52355,5.272520683,137.6837917,-20.46375288,RED
2,1480.949528,5.390302835,-82.52197404,18.59697089,RED
1.915060733,552703.041,7.764097172,73.3252948,12.41588068,RED
1,41715.02408,5.899532293,95.52376934,14.45955169,RED
1,130270.641,6.5,77.48122891,26.11110185,RED
1.257989714,16397.25338,5.438350626,-13.05125907,-22.31225676,RED
1,55571.91894,6.139467239,117.5410784,0.910395851,RED
1.691531719,594332.1075,6.784072203,81.8393683,17.92337182,RED
1.426957799,343907.8075,7.08539156,102.3948458,28.56041238,RED
1.325211196,837578.3753,7.530084479,80.55681286,27.10050883,RED
2,863119.9152,7.288219176,80.95625596,28.23807668,RED
1.271998605,22947.4512,5.208799442,141.2717754,-28.58446581,RED
1.993620957,47538.52683,6.289793531,-94.38056833,46.88391653,RED
1,15936.43499,5.667532181,34.17284602,4.558524544,RED
1.96574721,34399.47013,5.993149442,121.6010736,18.29343982,RED
1.395155297,14962.58477,5.581453411,25.37675469,5.784779473,RED
1,126493.9474,6.309859598,8.97509477,27.43874525,RED
1.654193902,413747.5489,7.027096951,77.1628233,26.11344455,RED
1.328906843,4758.928982,5.168437263,14.39910464,48.61090469,RED
1.194569957,165.5023576,3.805881888,-76.82599338,17.14418283,RED
2,75285.43894,7.178702498,18.97389827,12.55178602,RED
1,16866.69908,6.100212276,51.01653106,17.02918932,RED
2,138316.4232,6.316702017,94.61910331,25.23367791,RED
1.867035775,46014.4523,7.726592845,46.81011438,-14.40490551,RED
1.009667696,31571.07122,5.79903323,124.6897479,38.17854885,RED
2,19183.23535,6.766499522,83.48198948,21.39951227,RED
2,597233.3666,7.181058642,18.25341537,-1.655271685,RED
1.659505982,238130.6238,6.763802393,17.48706123,9.008355113,RED
1.688045557,56704.69374,6.388045557,-11.20277318,14.91663093,RED
1,55228.60738,5.612038758,25.76300241,23.60409068,RED
1.061470217,180.9158367,4.77376426,116.6549606,13.42096518,RED
1,795393.0393,7.363763344,109.9881611,26.29381143,RED
2,80319.29289,7.049101361,40.83158356,17.31890463,RED
1.777323921,381913.2321,7.166802824,108.4813051,27.72139726,RED
1.153608209,22979.55989,5.407216417,-53.31005439,13.23122903,RED
1.453541458,263.488926,4.643145354,8.98035345,8.004628702,RED
2,74757.17246,6.490771188,62.31125327,22.83645796,RED
1.160225601,171330.978,6.092270721,67.61201133,16.6997131,RED
1.170936402,47013.04481,5.719655482,-0.780037426,18.30340986,RED
1,8031.683245,6.940040733,97.12292928,21.11744652,RED
1,16299.23682,4.564075533,-35.21854023,-18.58725842,RED
1.102035353,97438.01569,6.710203535,17.21080478,24.36186465,RED
1.915872338,139514.5745,6.990634039,8.711561388,23.79614028,RED
1.606896092,365286.2582,7.2,112.356365,29.04834787,RED
1.899754436,325.4523012,5.639361534,4.13235818,10.63954708,RED
1.016592481,27010.89884,6.014933233,16.6658171,17.54394553,RED
2,654.4310173,4.330859341,-5.189914019,34.06831863,RED
2,254227.6188,6.960244944,52.41736721,8.327668522,RED
1.836980886,75164.69118,5.516301911,88.09447736,39.47961582,RED
1,17727.14265,6.466187167,64.55218561,27.81023869,RED
1.976292246,420166.0146,7.2,80.51658554,28.1740072,RED
1,51467.35293,6.351452485,-4.997752406,36.73164463,RED
2,553443.7581,7.884814358,75.75341811,12.43258755,RED
2,837999.9205,7.259362139,84.08243495,27.84879525,RED
1,37789.03881,6.016655385,31.11917536,7.215026753,RED
2,3966.430539,4.860522857,32.55949851,10.95381699,RED
2,4436.251055,5.733817418,30.40463902,25.78742452,RED
2,549539.7868,7.774111785,93.54795348,18.22331274,RED
1.949377528,367065.2985,7.2,112.7419991,29.34870409,RED
1.960608166,74871.26938,5.484243267,122.5240949,37.5251392,RED
1,179.8571446,4.231344853,72.22220552,10.64789561,RED
1.607104891,548839.7667,7.089236358,74.56609409,16.62752291,RED
1.028652428,2815.680456,5.422921942,-0.936229851,38.28752213,RED
1,209952.9064,6.308276675,54.34762748,26.67844396,RED
1.005651268,191927.1973,5.914693298,118.5232447,26.27651691,RED
1.212628042,52525.97882,5.040204867,99.48061694,-9.811873616,RED
1.693567177,1963.434501,6.02421046,-61.87545734,13.82337667,RED
1.479870998,23769.06861,6.155716197,95.30761922,23.85675106,RED
1.411647779,23067.61233,5.264659112,138.1264571,-21.46564111,RED
1.397684414,7830.579018,7.083010261,6.411488915,24.64541426,RED
1.973800413,115512.4516,7.571180455,110.5287726,25.80102517,RED
1,283.7394937,3.873480802,7.42581211,1.22867561,RED
1.275239181,4796.529706,5.107332573,59.22262264,34.36639027,RED
1,416046.198,6.787168341,85.70640314,24.30807628,RED
2,258762.2741,6.9728508,59.72359502,6.934456761,RED
1,225643.8525,6.590424329,9.329054988,24.13865325,RED
1.374721971,70088.2519,5.886916138,0.861168321,16.08588227,RED
1.549868563,305809.1092,6.984907994,68.19201416,17.53905041,RED
1.050573104,886.7289492,4.854484207,-62.88331072,19.15686938,RED
2,405169.8883,7.142612124,102.3823008,27.71440174,RED
1.16763646,66295.7849,6.135272921,78.10529539,23.66711518,RED
2,77477.74762,7.122259522,28.49320368,14.627928,RED
1.224318559,553846.5163,6.658909694,28.40791995,5.697722303,RED
1.386960464,231718.0234,7.064352557,91.289103,26.56239414,RED
1.817305312,74146.48805,6.962496906,37.10951383,17.71059953,RED
1.93039842,73971.78569,7.053836682,13.76564251,12.24899195,RED
1,329859.9591,7.019072184,96.26699649,27.99493743,RED
1.450058639,8035.656664,6.474853401,81.55925801,40.92547374,RED
2,856388.8588,7.631272861,32.66880335,28.72098486,RED
1.129311545,18340.26662,6.544826147,65.3841068,34.08325292,RED
1.083524915,22785.27901,5.133409966,145.5167683,-38.19219302,RED
2,69457.81557,7.673324434,61.48553544,4.215640887,RED
2,1228.843635,3.924753166,-53.66465658,42.39726931,RED
1.948706151,251982.8197,6.68974123,18.45624405,31.44871542,RED
1,236245.4053,6.549253538,13.03203828,11.97811903,RED
1.557892965,67150.86812,6.915785931,76.09808911,13.59951202,RED
2,19051.43732,6.365278467,61.07728113,24.10636554,RED
1.605427685,67255.02049,7.010855369,75.85360379,12.37323985,RED
1.529940587,1107.891248,3.952994059,7.966570889,19.01012677,RED
1.161367358,55500.32915,5.777504094,-1.96517603,18.94314179,RED
1,367086.0809,7.100397115,71.6114386,26.05456365,RED
1.805432329,74126.22918,6.947062028,38.52154394,18.09677186,RED
1.380080465,22551.36426,5.86016093,4.02438675,6.262904176,RED
2,75064.51841,5.761629838,110.5581075,34.21526631,RED
1.14924947,366738.7551,7.185075053,112.7934158,28.3464332,RED
1.731825632,14126.09831,6.212277943,21.06244301,10.5017083,RED
1.361074726,250090.8287,6.572214945,17.84040631,10.37754532,RED
1,341029.8678,7.081691116,101.5989986,28.17531126,RED
2,79434.58818,7.071878887,36.99007418,16.48107891,RED
1,45729.10188,5.6,16.85553903,1.952362888,RED
1.034672704,2814.503913,5.427738163,-0.851763985,38.24329778,RED
1.195955281,26896.41561,6.156764225,12.18141064,12.46786776,RED
1.302836308,312853.7231,6.811985416,43.97346595,11.34696461,RED
1,339042.0391,7.245251726,60.13720075,24.04886349,RED
1.320752241,26486.44903,6.507548656,36.73715116,12.05794472,RED
1.870085931,247487.8874,6.829914069,43.70631402,31.50978819,RED
1,184088.1777,6.963303331,76.76397651,22.88035855,RED
1.895689944,450.7778908,4.374827933,-19.05343923,31.29288269,RED
1.297287204,12199.40396,7.102712796,60.03599088,22.4963608,RED
1.770006246,2631.250253,6.337996252,35.48346104,30.29318833,RED
1.411303972,56005.18112,6.052434369,-23.41571097,14.68304719,RED
1.240531585,45245.39782,6.105116329,20.33820102,-5.682180559,RED
1.672383843,377684.5048,7.036191922,99.51432865,27.04668032,RED
1.173935315,35368.4509,5.752180595,81.78163398,17.91265178,RED
1.336546065,50157.47138,7.080802688,65.72054949,19.25902035,RED
1.175649553,57172.15795,7.359480358,56.85640563,21.94789414,RED
1.698496081,17325.8364,6.163308622,22.68511202,0.645778787,RED
1,2662.720112,6.456102664,95.6190884,24.24544252,RED
1.262049053,363494.9295,7.2,111.9680672,28.74591702,RED
1.639525495,358649.2199,7.272094901,97.77982974,29.22097342,RED
1.328729175,846059.2441,7.367127083,103.5074292,26.94906883,RED
2,534531.3078,7.818806817,67.07777248,4.571488288,RED
1.040614817,26951.47448,6.032491854,15.69210513,16.35482792,RED
2,421363.1773,7.19925818,80.05242562,28.15986632,RED
1.156201508,13192.70895,6.581317889,67.80635735,10.9772692,RED
1.011579006,399201.2732,6.705789503,72.33646412,22.29971793,RED
2,613731.4102,7.009088027,108.6009328,23.3716489,RED
1.206181896,118231.4331,6.726800086,32.58709118,28.2423591,RED
1,54734.8483,5.293480666,59.69284227,5.706539205,RED
1,1710804.769,7.7,12.30581468,-1.34459116,RED
1,16352.90396,4.400847682,-45.48319979,-22.01107794,RED
1.289439522,13693.97804,6.684224191,64.55288422,23.91478901,RED
1.532318788,1284.857,3.9,-32.62196366,23.14191637,RED
1,160565.1105,6.29479304,28.28517447,23.11387025,RED
1,22942.2704,5.1,48.87840674,-17.61097021,RED
1.427486454,31959.27257,6.215262191,24.61613555,1.840231218,RED
1.330284668,95546.02745,6.733028467,33.89363846,24.90066999,RED
1.5,22918.29007,6.317884092,-12.91541942,3.934365724,RED
1.850574528,6585.209252,5.92643632,-79.12330899,21.09668257,RED
1.201528378,195.4860916,3.541834054,-81.13890264,21.71852046,RED
2,4654.359485,5.754103127,35.92833507,28.26774181,RED
1.310912346,371726.8227,7.168908765,114.007019,28.16265484,RED
1,26125.9749,6.576291249,79.47843561,23.60089073,RED
1.556190693,300.7906514,3.210666515,-32.8476746,29.30335615,RED
1,236.9912121,3.732289979,5.374368276,3.994095552,RED
1.016200397,13143.66516,6.777319444,77.59858103,11.70033013,RED
1,3659.195166,4.581619575,36.94824964,9.173064261,RED
1,382.9435886,4.22006943,16.62946738,-4.410830833,RED
1.110086624,523.1360048,4.43118191,1.074138022,-4.276250766,RED
1.991962747,18763.25901,5.509644703,13.24477799,29.9822091,RED
1.294067462,379.0110146,4.699914686,13.19070816,-0.790483299,RED
1,369874.5733,7.094840722,103.3815064,27.19422684,RED
